username,movie_slug,rating
dirkh,any-given-sunday,3.0
dirkh,the-talented-mr-ripley,3.0
dirkh,deuce-bigalow-male-gigolo,2.0
dirkh,magnolia,4.5
dirkh,the-green-mile,5.0
dirkh,a-christmas-carol-1999,4.5
dirkh,guest-house-paradiso,3.0
dirkh,flawless,4.0
dirkh,end-of-days,1.5
dirkh,the-world-is-not-enough,3.0
dirkh,sleepy-hollow,4.0
dirkh,from-dusk-till-dawn-3-the-hangmans-daughter,1.0
dirkh,toy-story-2,4.0
dirkh,the-insider,4.0
dirkh,house-on-haunted-hill-1999,1.5
dirkh,bringing-out-the-dead,4.0
dirkh,the-messenger-the-story-of-joan-of-arc,3.0
dirkh,the-nameless,3.0
dirkh,felicias-journey,4.5
dirkh,audition,4.0
dirkh,three-kings,3.5
dirkh,double-jeopardy-1999,2.0
dirkh,the-hurricane,3.0
dirkh,blue-streak,2.0
dirkh,stir-of-echoes,4.0
dirkh,fight-club,5.0
dirkh,ride-with-the-devil,3.0
dirkh,american-beauty,4.5
dirkh,topsy-turvy,2.5
dirkh,boys-dont-cry,4.5
dirkh,stigmata,2.0
dirkh,being-john-malkovich,5.0
dirkh,chill-factor,2.0
dirkh,the-bone-collector,3.0
dirkh,the-astronauts-wife,1.0
dirkh,the-ninth-gate,3.5
dirkh,mickey-blue-eyes,3.0
dirkh,the-13th-warrior,3.5
dirkh,bowfinger,4.0
dirkh,teaching-mrs-tingle,3.0
dirkh,mystery-men,3.5
dirkh,the-thomas-crown-affair-1999,3.5
dirkh,the-sixth-sense,4.5
dirkh,the-iron-giant,5.0
dirkh,runaway-bride,2.0
dirkh,deep-blue-sea,4.0
dirkh,drop-dead-gorgeous,3.5
dirkh,inspector-gadget,2.0
dirkh,the-haunting-1999,1.0
dirkh,pokemon-the-movie-2000,1.0
dirkh,lake-placid,4.5
dirkh,muppets-from-space,3.0
dirkh,eyes-wide-shut,2.5
dirkh,american-pie,3.0
dirkh,wild-wild-west,2.0
dirkh,big-daddy,1.5
dirkh,south-park-bigger-longer-uncut,4.0
dirkh,the-generals-daughter,2.5
dirkh,tarzan,2.5
dirkh,austin-powers-the-spy-who-shagged-me,3.5
dirkh,human-traffic,3.0
dirkh,instinct,1.5
dirkh,rosetta,4.5
dirkh,the-straight-story,5.0
dirkh,dogma,3.5
dirkh,the-virgin-suicides,3.0
dirkh,ghost-dog-the-way-of-the-samurai,4.0
dirkh,star-wars-episode-i-the-phantom-menace,1.0
dirkh,the-limey,3.0
dirkh,idle-hands,3.5
dirkh,entrapment,2.5
dirkh,notting-hill,3.5
dirkh,a-midsummer-nights-dream-1999,3.5
dirkh,pushing-tin,3.0
dirkh,election,3.5
dirkh,the-thirteenth-floor,4.0
dirkh,the-mummy-1999,4.0
dirkh,never-been-kissed,2.0
dirkh,all-about-my-mother,3.5
dirkh,10-things-i-hate-about-you,3.0
dirkh,blackadder-back-forth,4.5
dirkh,edtv,3.0
dirkh,the-matrix,5.0
dirkh,arlington-road,3.5
dirkh,from-dusk-till-dawn-2-texas-blood-money,2.5
dirkh,ravenous,3.0
dirkh,wishmaster-2-evil-never-dies,2.0
dirkh,forces-of-nature,2.5
dirkh,wing-commander,1.0
dirkh,analyze-this,3.0
dirkh,cruel-intentions,3.0
dirkh,go,3.5
dirkh,8mm,2.0
dirkh,office-space,3.5
dirkh,existenz,3.5
dirkh,storm-of-the-century,2.0
dirkh,breakfast-of-champions,2.0
dirkh,blast-from-the-past,3.0
dirkh,payback,4.0
dirkh,shes-all-that,1.0
dirkh,the-blair-witch-project,4.5
dirkh,ring-2-1999,4.0
dirkh,cookies-fortune,3.0
dirkh,the-boondock-saints,3.0
dirkh,virus-1999,1.0
dirkh,outer-space,4.0
dirkh,the-hi-lo-country,3.5
dirkh,stepmom,1.5
dirkh,a-civil-action,2.5
dirkh,the-thin-red-line,4.0
dirkh,the-faculty,3.0
dirkh,youve-got-mail,2.0
dirkh,the-prince-of-egypt,3.0
dirkh,star-trek-insurrection,2.5
dirkh,shakespeare-in-love,5.0
dirkh,psycho-1998,0.5
dirkh,the-flying-liftboy,3.0
dirkh,babe-pig-in-the-city,2.5
dirkh,a-bugs-life,4.0
dirkh,enemy-of-the-state,3.5
dirkh,meet-joe-black,2.0
dirkh,i-still-know-what-you-did-last-summer,2.0
dirkh,the-siege,3.5
dirkh,the-waterboy,2.0
dirkh,vampires,4.0
dirkh,soldier,3.5
dirkh,show-me-love,3.5
dirkh,patch-adams,2.0
dirkh,bride-of-chucky,2.0
dirkh,practical-magic,2.0
dirkh,holy-man,1.0
dirkh,what-dreams-may-come,2.0
dirkh,a-night-at-the-roxbury,2.0
dirkh,urban-legend,2.5
dirkh,antz,3.0
dirkh,rush-hour,3.5
dirkh,pleasantville,3.0
dirkh,rushmore,2.5
dirkh,elizabeth,3.0
dirkh,a-simple-plan,2.5
dirkh,ronin,3.0
dirkh,very-bad-things,3.0
dirkh,simon-birch,3.0
dirkh,apt-pupil,3.0
dirkh,celebrity,3.0
dirkh,54,2.5
dirkh,rounders,2.5
dirkh,lock-stock-and-two-smoking-barrels,3.0
dirkh,run-lola-run,4.0
dirkh,blade,2.5
dirkh,the-avengers,2.0
dirkh,ever-after-1998,2.0
dirkh,snake-eyes,3.0
dirkh,the-negotiator,3.5
dirkh,baseketball,2.0
dirkh,the-parent-trap-1998,2.0
dirkh,halloween-h20-20-years-later,2.0
dirkh,disturbing-behavior,2.5
dirkh,wrongfully-accused,2.0
dirkh,saving-private-ryan,5.0
dirkh,pokemon-the-first-movie,5.0
dirkh,the-mask-of-zorro,3.0
dirkh,theres-something-about-mary,4.0
dirkh,small-soldiers,2.5
dirkh,lethal-weapon-4,3.5
dirkh,american-history-x,4.0
dirkh,armageddon,2.0
dirkh,out-of-sight,3.0
dirkh,doctor-dolittle-1998,1.5
dirkh,six-days-seven-nights,3.0
dirkh,the-x-files,2.0
dirkh,a-perfect-murder,3.5
dirkh,mulan,2.0
dirkh,the-truman-show,4.5
dirkh,the-celebration,4.5
dirkh,godzilla-1998,1.5
dirkh,happiness,5.0
dirkh,fear-and-loathing-in-las-vegas,4.5
dirkh,deep-impact,2.0
dirkh,the-mighty,4.0
dirkh,little-tony,4.0
dirkh,the-idiots,4.0
dirkh,he-got-game,3.0
dirkh,following,3.5
dirkh,the-big-hit,3.5
dirkh,species-ii,1.5
dirkh,city-of-angels,1.5
dirkh,taxi-1998,3.0
dirkh,lost-in-space,2.0
dirkh,mercury-rising,1.0
dirkh,wild-things,3.5
dirkh,the-last-broadcast,0.5
dirkh,us-marshals,2.5
dirkh,the-man-in-the-iron-mask-1998,2.5
dirkh,dark-city-1998,3.0
dirkh,sliding-doors,3.5
dirkh,sphere,3.0
dirkh,the-wedding-singer,3.5
dirkh,the-replacement-killers,3.0
dirkh,blues-brothers-2000,0.5
dirkh,ring-1998,4.0
dirkh,deep-rising,4.0
dirkh,great-expectations-1998,1.0
dirkh,phantoms,3.0
dirkh,central-station,4.0
dirkh,pi,3.5
dirkh,the-big-lebowski,5.0
dirkh,hard-rain,3.0
dirkh,fallen-1998,3.5
dirkh,the-postman,1.5
dirkh,wag-the-dog,4.0
dirkh,life-is-beautiful,4.0
dirkh,open-your-eyes,4.0
dirkh,mousehunt,3.0
dirkh,as-good-as-it-gets,3.5
dirkh,spice-world,5.0
dirkh,home-alone-3,1.0
dirkh,kundun,2.5
dirkh,tomorrow-never-dies,3.0
dirkh,scream-2,2.5
dirkh,jackie-brown,3.0
dirkh,the-borrowers,2.0
dirkh,amistad,2.5
dirkh,good-will-hunting,4.5
dirkh,flubber,1.0
dirkh,the-rainmaker-1997,3.0
dirkh,the-man-who-knew-too-little,3.5
dirkh,the-jackal,1.5
dirkh,mad-city,2.0
dirkh,alien-resurrection,3.0
dirkh,starship-troopers,4.5
dirkh,titanic-1997,1.0
dirkh,trucks,2.5
dirkh,a-life-less-ordinary,2.5
dirkh,hostile-waters,2.5
dirkh,i-know-what-you-did-last-summer,2.0
dirkh,the-devils-advocate,3.5
dirkh,u-turn,4.0
dirkh,kiss-the-girls,3.0
dirkh,lolita-1997,3.5
dirkh,soul-food,3.0
dirkh,the-peacemaker,3.0
dirkh,herman-finkers-geen-spatader-veranderd,4.0
dirkh,wishmaster,2.5
dirkh,boogie-nights,4.5
dirkh,cube,3.0
dirkh,the-spanish-prisoner,4.0
dirkh,gattaca,4.0
dirkh,orgazmo,2.0
dirkh,the-edge,4.0
dirkh,fire-down-below-1997,1.5
dirkh,the-game,2.0
dirkh,regeneration,2.5
dirkh,deconstructing-harry,3.0
dirkh,mimic,2.0
dirkh,gi-jane,2.0
dirkh,steel,1.0
dirkh,event-horizon,4.0
dirkh,the-full-monty,3.5
dirkh,cop-land,2.5
dirkh,conspiracy-theory,2.5
dirkh,spawn,1.5
dirkh,the-brave,3.5
dirkh,one-eight-seven,3.0
dirkh,air-force-one,2.5
dirkh,nothing-to-lose,2.0
dirkh,george-of-the-jungle,3.0
dirkh,princess-mononoke,5.0
dirkh,perfect-blue,4.5
dirkh,contact,3.0
dirkh,bean,2.5
dirkh,men-in-black,3.0
dirkh,face-off,4.0
dirkh,my-best-friends-wedding,2.0
dirkh,hercules-1997,2.5
dirkh,speed-2-cruise-control,1.0
dirkh,batman-robin,0.5
dirkh,con-air,2.5
dirkh,an-american-werewolf-in-paris,2.0
dirkh,the-lost-world-jurassic-park,3.0
dirkh,the-odyssey,2.5
dirkh,funny-games,4.0
dirkh,la-confidential,4.0
dirkh,quicksilver-highway,2.5
dirkh,addicted-to-love,2.5
dirkh,fathers-day,1.0
dirkh,austin-powers-international-man-of-mystery,3.0
dirkh,the-fifth-element,2.0
dirkh,all-stars,4.0
dirkh,the-night-flier,2.5
dirkh,volcano,2.0
dirkh,breakdown,4.0
dirkh,mchales-navy-1997,1.5
dirkh,character,4.5
dirkh,anaconda,4.0
dirkh,grosse-pointe-blank,4.0
dirkh,inventing-the-abbotts,3.5
dirkh,double-team,1.5
dirkh,the-saint,2.0
dirkh,liar-liar,2.5
dirkh,city-of-industry,2.0
dirkh,insomnia,4.0
dirkh,the-devils-own,2.5
dirkh,private-parts-1997,4.0
dirkh,donnie-brasco,4.0
dirkh,absolute-power,2.0
dirkh,vegas-vacation,2.5
dirkh,dantes-peak,2.0
dirkh,the-ice-storm,3.5
dirkh,nightwatch,2.5
dirkh,shadow-conspiracy,1.0
dirkh,fierce-creatures,3.5
dirkh,chasing-amy,3.0
dirkh,beverly-hills-ninja,0.5
dirkh,metro,1.5
dirkh,lost-highway,5.0
dirkh,the-relic,3.0
dirkh,bill-bailey-cosmic-jam,4.0
dirkh,michael-1996,1.0
dirkh,hamlet-1996,2.0
dirkh,the-god-of-cookery,3.0
dirkh,ghosts-of-mississippi,2.5
dirkh,one-fine-day,3.0
dirkh,scream,5.0
dirkh,beavis-and-butt-head-do-america,3.0
dirkh,evita,1.5
dirkh,mars-attacks,4.0
dirkh,everyone-says-i-love-you,2.0
dirkh,jerry-maguire,2.0
dirkh,daylight,4.0
dirkh,everything-must-go-1996,3.5
dirkh,the-crucible,3.0
dirkh,star-trek-first-contact,4.0
dirkh,101-dalmatians,3.0
dirkh,jingle-all-the-way,0.5
dirkh,the-english-patient,3.5
dirkh,space-jam,3.5
dirkh,ransom,3.0
dirkh,brassed-off,2.5
dirkh,trilogy-of-terror-ii,3.0
dirkh,romeo-juliet-1996,1.0
dirkh,thinner,1.5
dirkh,sleepers,3.0
dirkh,the-people-vs-larry-flynt,2.5
dirkh,the-long-kiss-goodnight,4.0
dirkh,the-ghost-and-the-darkness,3.5
dirkh,looking-for-richard,3.0
dirkh,the-glimmer-man,2.0
dirkh,that-thing-you-do,3.5
dirkh,last-man-standing-1996,3.0
dirkh,maximum-risk,2.5
dirkh,neverwhere,4.0
dirkh,2-days-in-the-valley,3.0
dirkh,bulletproof,2.5
dirkh,twelfth-night,3.0
dirkh,sometimes-they-come-back-again,1.0
dirkh,bound,4.5
dirkh,swingers,3.0
dirkh,sling-blade,4.0
dirkh,the-crow-city-of-angels,2.0
dirkh,shes-the-one,1.5
dirkh,the-island-of-dr-moreau-1996,1.5
dirkh,bordello-of-blood,3.5
dirkh,tin-cup,2.0
dirkh,the-fan,2.0
dirkh,basquiat,2.5
dirkh,jack-1996,1.0
dirkh,escape-from-la,4.0
dirkh,the-killer-condom,2.0
dirkh,chain-reaction,2.0
dirkh,emma-1996,3.0
dirkh,matilda,4.0
dirkh,a-time-to-kill-1996,3.5
dirkh,multiplicity,3.5
dirkh,the-frighteners,4.0
dirkh,phenomenon,2.0
dirkh,courage-under-fire,3.5
dirkh,kingpin,2.0
dirkh,striptease,1.5
dirkh,the-nutty-professor-1996,2.5
dirkh,independence-day,3.0
dirkh,the-hunchback-of-notre-dame-1996,3.0
dirkh,eraser,2.5
dirkh,the-cable-guy,2.0
dirkh,emma,4.0
dirkh,the-dentist-1996,3.0
dirkh,the-rock,4.5
dirkh,the-phantom,3.0
dirkh,underworld-1996,3.0
dirkh,dragonheart,3.0
dirkh,spy-hard,1.5
dirkh,microcosmos,3.5
dirkh,mission-impossible,4.0
dirkh,crash,2.0
dirkh,hard-eight,4.0
dirkh,tromeo-juliet,3.0
dirkh,breaking-the-waves,4.5
dirkh,trees-lounge,3.0
dirkh,secrets-lies,4.0
dirkh,lone-star-1996,4.0
dirkh,twister,4.5
dirkh,the-craft,2.0
dirkh,barb-wire,1.5
dirkh,the-eighth-day,4.5
dirkh,the-truth-about-cats-dogs,3.0
dirkh,mulholland-falls,3.0
dirkh,the-quest,2.0
dirkh,demolition-high,2.0
dirkh,fear-1996,2.0
dirkh,thesis,3.0
dirkh,tremors-ii-aftershocks,2.5
dirkh,james-and-the-giant-peach,3.5
dirkh,flirting-with-disaster,3.0
dirkh,the-dress-1996,4.0
dirkh,executive-decision,3.0
dirkh,hellraiser-bloodline,1.0
dirkh,fargo,4.0
dirkh,primal-fear,3.5
dirkh,the-arrival,4.0
dirkh,the-birdcage,3.5
dirkh,down-periscope,2.5
dirkh,before-and-after,2.5
dirkh,mary-reilly,1.5
dirkh,trainspotting,4.5
dirkh,city-hall,3.0
dirkh,muppet-treasure-island,3.0
dirkh,happy-gilmore,3.0
dirkh,broken-arrow-1996,3.5
dirkh,white-squall,3.0
dirkh,black-sheep,1.5
dirkh,beautiful-girls,2.0
dirkh,big-night,4.0
dirkh,shine,3.5
dirkh,when-we-were-kings,3.5
dirkh,from-dusk-till-dawn,4.0
dirkh,bio-dome,2.0
dirkh,dont-be-a-menace-to-south-central-while-drinking-your-juice-in-the-hood,0.5
dirkh,mr-hollands-opus,4.0
dirkh,richard-iii-1995,5.0
dirkh,dead-man-walking,2.5
dirkh,a-close-shave-1995,5.0
dirkh,memories,3.5
dirkh,nixon,3.0
dirkh,cutthroat-island,1.0
dirkh,dracula-dead-and-loving-it,2.0
dirkh,jumanji,3.5
dirkh,sabrina-1995,2.0
dirkh,father-of-the-bride-part-ii,2.0
dirkh,twelve-monkeys,5.0
dirkh,heat-1995,2.0
dirkh,sense-and-sensibility,3.0
dirkh,wild-bill,3.0
dirkh,white-mans-burden,1.5
dirkh,little-sister,3.5
dirkh,nick-of-time,3.0
dirkh,it-takes-two,1.0
dirkh,the-american-president,4.0
dirkh,goldeneye,4.0
dirkh,long-live-the-queen,2.5
dirkh,castle-freak,4.0
dirkh,money-train,1.5
dirkh,ace-ventura-when-nature-calls,2.5
dirkh,casino,4.5
dirkh,toy-story,5.0
dirkh,haunted,3.5
dirkh,vampire-in-brooklyn,1.5
dirkh,sudden-death,2.5
dirkh,get-shorty,4.0
dirkh,mallrats,3.5
dirkh,copycat,3.5
dirkh,jade,2.0
dirkh,assassins,2.5
dirkh,halloween-the-curse-of-michael-myers,1.0
dirkh,mute-witness,4.0
dirkh,ghost-in-the-shell,2.0
dirkh,empire-records,3.0
dirkh,showgirls,3.0
dirkh,devil-in-a-blue-dress,4.0
dirkh,four-rooms,3.5
dirkh,leaving-las-vegas,5.0
dirkh,the-day-of-the-beast,3.5
dirkh,blue-in-the-face,3.0
dirkh,se7en,5.0
dirkh,hackers,1.0
dirkh,antonias-line,4.0
dirkh,the-last-supper,4.0
dirkh,screamers-1995,3.0
dirkh,things-to-do-in-denver-when-youre-dead,3.0
dirkh,to-wong-foo-thanks-for-everything-julie-newmar,3.5
dirkh,clockers,2.0
dirkh,strange-days,3.5
dirkh,the-pillow-book,2.0
dirkh,lord-of-illusions,2.5
dirkh,desperado,3.0
dirkh,mortal-kombat,2.0
dirkh,dangerous-minds,3.0
dirkh,the-prophecy,2.5
dirkh,virtuosity,3.0
dirkh,operation-dumbo-drop,1.0
dirkh,the-net,0.5
dirkh,waterworld,0.5
dirkh,babe,4.0
dirkh,under-siege-2-dark-territory,2.5
dirkh,nine-months,2.0
dirkh,first-knight,1.0
dirkh,species,1.5
dirkh,clueless,4.0
dirkh,judge-dredd,2.0
dirkh,flodder-3,2.5
dirkh,apollo-13,4.0
dirkh,dillinger-and-capone,3.0
dirkh,pocahontas,2.0
dirkh,congo,2.0
dirkh,smoke,4.0
dirkh,batman-forever,1.0
dirkh,canadian-bacon,2.5
dirkh,jack-sarah,3.5
dirkh,la-haine,4.0
dirkh,dead-man,2.0
dirkh,johnny-mnemonic,2.5
dirkh,casper,2.5
dirkh,to-die-for,3.0
dirkh,forget-paris,2.5
dirkh,braveheart,2.5
dirkh,kids,3.0
dirkh,the-city-of-lost-children,4.0
dirkh,die-hard-with-a-vengeance,4.5
dirkh,the-langoliers,3.5
dirkh,crimson-tide,4.0
dirkh,filmpje,2.5
dirkh,french-kiss,2.5
dirkh,village-of-the-damned-1995,2.0
dirkh,friday,1.0
dirkh,crying-freeman,2.5
dirkh,fist-of-the-north-star-1995,2.5
dirkh,rob-roy,3.5
dirkh,while-you-were-sleeping,2.5
dirkh,bad-boys-1995,3.0
dirkh,tank-girl,2.5
dirkh,tommy-boy,2.0
dirkh,major-payne,1.0
dirkh,dolores-claiborne,2.0
dirkh,candyman-farewell-to-the-flesh,2.5
dirkh,the-return-of-the-texas-chainsaw-massacre,1.0
dirkh,outbreak,3.0
dirkh,the-mangler,2.0
dirkh,citizen-x,2.5
dirkh,the-brady-bunch-movie,3.5
dirkh,billy-madison,2.0
dirkh,the-quick-and-the-dead-1995,3.0
dirkh,the-basketball-diaries,3.0
dirkh,the-usual-suspects,3.0
dirkh,rumble-in-the-bronx,2.5
dirkh,the-fear,1.0
dirkh,murder-in-the-first,3.0
dirkh,living-in-oblivion,3.0
dirkh,before-sunrise,5.0
dirkh,tales-from-the-crypt-demon-knight,3.0
dirkh,the-madness-of-king-george,4.5
dirkh,iq,3.5
dirkh,nell,1.5
dirkh,street-fighter,3.0
dirkh,legends-of-the-fall,2.0
dirkh,little-women-1994,3.0
dirkh,rihie-rih,2.0
dirkh,drop-zone,3.0
dirkh,dumb-and-dumber,1.5
dirkh,cobb,3.5
dirkh,highlander-the-final-dimension,0.5
dirkh,disclosure,2.0
dirkh,love-and-a-45,3.0
dirkh,the-pagemaster,3.0
dirkh,junior,1.5
dirkh,miracle-on-34th-street-1994,3.0
dirkh,star-trek-generations,2.5
dirkh,the-santa-clause,2.0
dirkh,interview-with-the-vampire,2.0
dirkh,mary-shelleys-frankenstein,3.0
dirkh,stargate,3.5
dirkh,new-nightmare,2.0
dirkh,don-juan-demarco,3.5
dirkh,the-specialist,1.5
dirkh,the-river-wild,3.0
dirkh,ed-wood,4.5
dirkh,terminal-velocity,1.0
dirkh,muriels-wedding,4.0
dirkh,timecop,3.0
dirkh,leon-the-professional,4.0
dirkh,crumb,3.5
dirkh,swimming-with-sharks,3.5
dirkh,the-shawshank-redemption,5.0
dirkh,heavenly-creatures,4.0
dirkh,once-were-warriors,3.5
dirkh,natural-born-killers,3.0
dirkh,quiz-show,4.5
dirkh,nostradamus,1.5
dirkh,in-the-mouth-of-madness,4.0
dirkh,airheads,3.0
dirkh,clear-and-present-danger,3.0
dirkh,it-could-happen-to-you,3.0
dirkh,the-mask-1994,3.5
dirkh,lurking-fear,2.0
dirkh,the-client,2.0
dirkh,angels-in-the-outfield-1994,2.5
dirkh,chungking-express,5.0
dirkh,true-lies,3.5
dirkh,babys-day-out,2.0
dirkh,blown-away-1994,3.0
dirkh,wyatt-earp,2.0
dirkh,forrest-gump,2.5
dirkh,wolf,3.5
dirkh,the-lion-king,4.0
dirkh,city-slickers-ii-the-legend-of-curlys-gold,4.0
dirkh,police-academy-mission-to-moscow,1.0
dirkh,speed,5.0
dirkh,renaissance-man,4.0
dirkh,the-fantastic-four,1.5
dirkh,the-last-seduction,3.0
dirkh,the-flintstones,2.0
dirkh,beverly-hills-cop-iii,2.0
dirkh,pulp-fiction,5.0
dirkh,maverick,2.5
dirkh,shallow-grave,4.5
dirkh,eat-drink-man-woman,4.0
dirkh,three-colours-red,3.0
dirkh,the-crow,3.5
dirkh,the-adventures-of-priscilla-queen-of-the-desert,3.0
dirkh,the-stand,2.5
dirkh,death-and-the-maiden,4.5
dirkh,no-escape-1994,4.0
dirkh,serial-mom,3.0
dirkh,threesome,2.5
dirkh,naked-gun-33-the-final-insult,2.0
dirkh,the-paper,4.0
dirkh,guarding-tess,3.5
dirkh,lightning-jack,2.0
dirkh,the-ref,3.0
dirkh,the-chase,3.0
dirkh,reality-bites,2.5
dirkh,on-deadly-ground,1.5
dirkh,the-getaway-1994,2.0
dirkh,satantango,5.0
dirkh,ace-ventura-pet-detective,3.0
dirkh,the-hudsucker-proxy,3.5
dirkh,clerks,4.0
dirkh,hoop-dreams,3.0
dirkh,four-weddings-and-a-funeral,5.0
dirkh,the-air-up-there,2.0
dirkh,cabin-boy,2.0
dirkh,heaven-earth,2.0
dirkh,grumpy-old-men,3.0
dirkh,tombstone,4.0
dirkh,philadelphia,3.0
dirkh,in-the-name-of-the-father-1993,3.0
dirkh,geronimo-an-american-legend,2.5
dirkh,waynes-world-2,4.0
dirkh,six-degrees-of-separation,3.5
dirkh,schindlers-list,4.0
dirkh,a-perfect-world,2.0
dirkh,mrs-doubtfire,2.0
dirkh,addams-family-values,3.0
dirkh,the-three-musketeers-1993,2.0
dirkh,carlitos-way,3.0
dirkh,look-whos-talking-now,2.0
dirkh,the-remains-of-the-day,4.0
dirkh,necronomicon,2.5
dirkh,the-house-of-the-spirits,3.0
dirkh,judgment-night,3.0
dirkh,fearless,3.5
dirkh,ticks,2.0
dirkh,the-nightmare-before-christmas,3.5
dirkh,gettysburg,4.0
dirkh,demolition-man,4.0
dirkh,whats-eating-gilbert-grape,4.0
dirkh,killing-zoe,3.5
dirkh,return-of-the-living-dead-iii,2.0
dirkh,body-melt,3.5
dirkh,cool-runnings,2.5
dirkh,malice,4.0
dirkh,the-good-son,2.0
dirkh,striking-distance,2.5
dirkh,the-pelican-brief,2.0
dirkh,romeo-is-bleeding,4.0
dirkh,m-butterfly,2.5
dirkh,a-bronx-tale,3.0
dirkh,true-romance,3.5
dirkh,clean-shaven,4.0
dirkh,short-cuts,4.0
dirkh,the-wrong-trousers,4.5
dirkh,the-age-of-innocence,2.0
dirkh,needful-things,2.5
dirkh,jason-goes-to-hell-the-final-friday,1.0
dirkh,the-secret-garden-1993,3.0
dirkh,body-bags,3.0
dirkh,the-meteor-man,3.0
dirkh,so-i-married-an-axe-murderer,4.0
dirkh,rising-sun,3.5
dirkh,the-fugitive-1993,3.5
dirkh,robin-hood-men-in-tights,2.5
dirkh,coneheads,2.0
dirkh,hocus-pocus,2.0
dirkh,free-willy,1.5
dirkh,in-the-line-of-fire,3.5
dirkh,12-01,3.0
dirkh,kalifornia,4.0
dirkh,dennis-the-menace,2.0
dirkh,sleepless-in-seattle,3.0
dirkh,the-firm-1993,2.0
dirkh,last-action-hero,4.0
dirkh,going-home-1993,4.0
dirkh,jurassic-park,5.0
dirkh,guilty-as-sin,3.0
dirkh,super-mario-bros,1.0
dirkh,menace-ii-society,2.0
dirkh,gunmen,2.5
dirkh,sliver,1.5
dirkh,hot-shots-part-deux,3.5
dirkh,cliffhanger,4.0
dirkh,body-snatchers,2.5
dirkh,the-piano,3.5
dirkh,red-rock-west,3.0
dirkh,the-tommyknockers,3.0
dirkh,much-ado-about-nothing,4.0
dirkh,dave,3.0
dirkh,dragon-the-bruce-lee-story,4.0
dirkh,manhattan-murder-mystery,3.5
dirkh,hard-target,3.0
dirkh,the-dark-half,3.5
dirkh,boiling-point-1993,2.0
dirkh,benny-joon,3.0
dirkh,death-train,3.5
dirkh,this-boys-life,4.0
dirkh,indecent-proposal,1.5
dirkh,born-yesterday-1993,2.0
dirkh,teenage-mutant-ninja-turtles-iii,1.5
dirkh,street-knight,2.5
dirkh,little-blond-death,3.5
dirkh,amos-andrew,3.0
dirkh,falling-down,4.0
dirkh,the-cement-garden,3.5
dirkh,groundhog-day,4.5
dirkh,national-lampoons-loaded-weapon-1,2.0
dirkh,matinee,4.0
dirkh,the-visitors,3.0
dirkh,robocop-3,2.5
dirkh,body-of-evidence,2.0
dirkh,nowhere-to-run,2.0
dirkh,alive,4.0
dirkh,farewell-my-concubine,2.5
dirkh,lorenzos-oil,2.0
dirkh,trespass,3.5
dirkh,scent-of-a-woman,3.0
dirkh,toys,2.0
dirkh,sidekicks,3.0
dirkh,chaplin,3.5
dirkh,forever-young,2.0
dirkh,the-muppet-christmas-carol,3.0
dirkh,a-few-good-men,3.5
dirkh,cronos,4.0
dirkh,the-bodyguard-1992,2.0
dirkh,malcolm-x-1992,3.0
dirkh,home-alone-2-lost-in-new-york,2.0
dirkh,bram-stokers-dracula,3.5
dirkh,aladdin,3.0
dirkh,passenger-57,2.5
dirkh,doctor-mordrid,4.0
dirkh,ghostwatch,4.5
dirkh,wuthering-heights-1992,3.0
dirkh,night-and-the-city-1992,2.0
dirkh,fortress-1992,2.5
dirkh,1492-conquest-of-paradise,3.0
dirkh,army-of-darkness,4.5
dirkh,under-siege,4.0
dirkh,hero-1992,1.5
dirkh,the-mighty-ducks,2.0
dirkh,innocent-blood,4.0
dirkh,peters-friends,4.0
dirkh,of-mice-and-men-1992,3.5
dirkh,hellraiser-iii-hell-on-earth,2.0
dirkh,candyman,3.0
dirkh,singles,3.0
dirkh,sneakers,4.5
dirkh,el-mariachi,4.0
dirkh,the-crying-game,3.0
dirkh,glengarry-glen-ross,4.0
dirkh,pet-sematary-ii,2.0
dirkh,the-last-of-the-mohicans-1992,2.5
dirkh,critters-4,1.0
dirkh,stay-tuned,2.0
dirkh,single-white-female,2.0
dirkh,raising-cain,3.0
dirkh,3-ninjas,1.5
dirkh,unforgiven,4.0
dirkh,death-becomes-her,2.5
dirkh,buffy-the-vampire-slayer,3.0
dirkh,honey-i-blew-up-the-kid,1.5
dirkh,bitter-moon,3.5
dirkh,cool-world,2.0
dirkh,universal-soldier,3.0
dirkh,a-league-of-their-own,2.5
dirkh,unlawful-entry,2.5
dirkh,batman-returns,3.5
dirkh,housesitter,1.5
dirkh,kickboxer-3-the-art-of-war,1.5
dirkh,patriot-games,3.0
dirkh,braindead-1992,4.0
dirkh,flodder-does-manhattan,2.5
dirkh,sister-act,3.0
dirkh,encino-man,2.0
dirkh,far-and-away,2.0
dirkh,alien-3,2.0
dirkh,twin-peaks-fire-walk-with-me,3.5
dirkh,bad-lieutenant,3.5
dirkh,man-bites-dog,5.0
dirkh,lethal-weapon-3,3.5
dirkh,strictly-ballroom,3.0
dirkh,split-second-1992,2.5
dirkh,the-northerners,5.0
dirkh,like-water-for-chocolate,4.0
dirkh,sleepwalkers,2.0
dirkh,ferngully-the-last-rainforest,3.0
dirkh,beethoven,2.0
dirkh,the-player,4.0
dirkh,ladybugs,2.5
dirkh,the-cutting-edge,3.0
dirkh,white-men-cant-jump,2.0
dirkh,basic-instinct,4.5
dirkh,my-cousin-vinny,2.5
